"","hour","AQI","PM2.5","PM2.5_24h","PM10","PM10_24h","SO2","SO2_24h","NO2","NO2_24h","O3","O3_24h","O3_8h","O3_8h_24h","CO","CO_24h","date"
"2619",12,39,23,27,39,45,8,6,16,22,60,85,39,52,0.4,0.4,"20200419"
"2620",13,34,18,27,34,45,5,6,10,22,72,86,43,52,0.4,0.4,"20200419"
"2621",14,28,16,26,28,44,6,6,9,22,74,75,46,52,0.37,0.4,"20200419"
"2622",15,25,15,26,24,44,7,6,8,22,81,82,53,57,0.37,0.4,"20200419"
"2623",16,26,16,27,26,44,6,6,10,21,78,83,60,63,0.37,0.4,"20200419"
"2624",17,27,15,27,27,44,5,6,10,21,87,88,68,69,0.37,0.4,"20200419"
"2625",18,38,20,27,38,44,5,6,13,20,90,92,74,74,0.47,0.4,"20200419"
"2626",19,41,22,27,41,44,5,6,16,20,88,93,79,79,0.6,0.4,"20200419"
"2627",20,42,23,27,42,45,5,6,16,20,83,93,82,82,0.57,0.4,"20200419"
"2628",21,51,24,28,52,46,5,6,24,20,66,93,81,82,0.63,0.4,"20200419"
"2629",22,50,24,28,50,46,5,6,42,20,41,93,77,82,0.6,0.47,"20200419"
"2630",23,44,27,28,44,47,5,6,49,21,28,93,70,82,0.63,0.47,"20200419"
"2631",0,43,26,27,43,47,5,6,48,22,24,93,63,82,0.6,0.47,"20200420"
"2632",1,43,30,27,39,47,5,6,51,23,16,93,16,16,0.6,0.47,"20200420"
"2633",2,50,35,27,42,47,5,6,35,24,26,93,21,21,0.53,0.47,"20200420"
"2634",3,46,30,27,46,46,5,6,27,24,23,93,21,21,0.5,0.47,"20200420"
"2635",4,37,26,26,28,45,7,6,27,24,29,93,23,23,0.5,0.47,"20200420"
"2636",5,47,33,26,24,43,8,6,28,25,28,93,24,24,0.5,0.5,"20200420"
"2637",6,54,38,26,27,42,6,6,28,25,21,93,24,24,0.53,0.5,"20200420"
"2638",7,56,40,27,37,40,7,6,29,26,20,93,23,24,0.57,0.5,"20200420"
"2639",8,54,38,26,48,40,7,6,29,25,26,93,23,25,0.6,0.5,"20200420"
"2640",9,49,31,26,49,39,4,6,15,24,51,93,29,29,0.6,0.5,"20200420"
"2641",10,41,24,26,41,38,4,6,15,24,72,93,34,34,0.7,0.5,"20200420"
"2642",11,48,23,26,48,38,4,6,13,24,87,97,42,42,0.73,0.57,"20200420"
"2643",12,57,23,26,64,39,3,5,10,23,100,103,51,51,0.73,0.57,"20200420"
"2644",13,56,23,26,61,41,4,5,8,23,107,107,61,61,0.8,0.57,"20200420"
"2645",14,49,23,26,49,41,4,5,8,23,108,110,71,71,0.77,0.57,"20200420"
"2646",15,42,23,27,42,42,4,5,10,23,109,110,83,83,0.8,0.6,"20200420"
"2647",16,44,23,27,44,43,5,5,14,24,108,112,93,93,0.8,0.6,"20200420"
"2648",17,41,22,27,41,43,5,5,12,24,112,115,100,100,0.77,0.6,"20200420"
"2649",18,41,21,27,41,44,4,5,13,24,104,115,104,104,0.73,0.6,"20200420"
"2650",19,38,21,27,38,43,4,5,12,24,104,115,106,106,0.73,0.63,"20200420"
"2651",20,38,18,27,38,43,5,5,10,23,103,115,107,107,0.73,0.67,"20200420"
"2652",21,36,18,26,36,38,5,5,8,22,110,113,108,108,0.8,0.7,"20200420"
"2653",22,39,19,27,39,43,5,5,10,21,99,115,106,107,0.77,0.7,"20200420"
"2654",23,34,15,25,34,37,6,5,11,19,96,113,105,108,0.85,0.75,"20200420"
"2655",0,36,17,26,36,42,6,5,10,19,98,115,103,107,0.85,0.7,"20200421"
"2656",1,36,18,25,36,37,5,5,7,16,101,113,101,101,0.85,0.75,"20200421"
"2657",2,33,21,24,33,36,6,5,18,15,87,113,94,101,0.85,0.75,"20200421"
"2658",3,35,24,24,35,37,6,5,16,15,86,113,91,101,0.85,0.75,"20200421"
"2659",4,40,26,24,40,38,7,5,21,14,79,113,88,101,0.85,0.8,"20200421"
"2660",5,39,27,24,39,39,6,5,15,14,83,113,87,101,0.85,0.8,"20200421"
"2661",6,39,27,24,39,39,5,5,16,13,81,113,86,101,0.85,0.8,"20200421"
"2662",7,39,27,24,38,40,5,5,15,13,79,113,85,101,0.9,0.8,"20200421"
"2663",8,44,29,23,44,40,6,5,23,12,74,113,83,101,0.9,0.8,"20200421"
"2664",9,53,29,22,56,45,6,5,26,13,70,115,75,89,0.83,0.77,"20200421"
"2665",10,58,30,23,65,46,6,5,28,14,70,115,74,89,0.95,0.8,"20200421"
"2666",11,54,28,23,57,46,6,5,32,15,71,115,74,90,0.9,0.8,"20200421"
"2667",12,52,29,23,54,46,5,5,17,15,84,115,75,91,0.85,0.8,"20200421"
"2668",13,49,29,24,49,45,3,5,16,15,90,115,77,92,0.8,0.8,"20200421"
"2669",14,33,20,24,33,44,3,5,15,16,92,114,79,93,0.73,0.8,"20200421"
"2670",15,29,12,23,24,43,3,5,18,17,92,114,81,93,0.73,0.8,"20200421"
"2671",16,30,9,23,19,42,3,5,16,16,97,114,83,94,0.73,0.77,"20200421"
"2672",17,31,8,22,19,41,3,5,17,17,98,108,87,95,0.7,0.77,"20200421"
"2673",18,30,8,21,24,40,3,5,20,17,97,108,90,96,0.7,0.77,"20200421"
"2674",19,31,10,20,27,39,3,5,20,18,99,105,93,97,0.67,0.77,"20200421"
"2675",20,33,10,20,27,39,3,4,11,18,105,108,96,98,0.63,0.73,"20200421"
"2676",21,33,12,20,27,38,3,4,12,18,105,106,98,99,0.67,0.73,"20200421"
"2677",22,34,14,20,30,37,3,4,11,18,110,110,100,100,0.63,0.73,"20200421"
"2678",23,36,14,19,27,37,3,4,9,18,115,115,103,103,0.67,0.73,"20200421"
"2679",0,37,14,19,26,36,3,4,8,17,117,117,106,106,0.7,0.73,"20200422"
"2680",1,36,14,19,35,36,3,4,7,17,116,119,116,116,0.67,0.73,"20200422"
"2681",2,35,13,19,35,36,4,4,8,17,112,119,114,116,0.67,0.73,"20200422"
"2682",3,34,9,18,19,35,3,4,7,16,110,119,113,117,0.63,0.73,"20200422"
"2683",4,33,5,17,14,34,4,4,6,16,104,119,111,117,0.63,0.73,"20200422"
"2684",5,30,9,17,14,33,5,4,8,15,97,119,108,117,0.63,0.73,"20200422"
"2685",6,29,8,16,14,32,5,4,8,15,94,119,105,117,0.63,0.73,"20200422"
"2686",7,28,6,15,12,31,4,4,9,15,91,119,103,117,0.57,0.7,"20200422"
"2687",8,27,4,14,10,30,4,4,14,14,85,119,101,117,0.57,0.7,"20200422"
"2688",9,25,4,13,13,28,4,4,19,14,80,119,96,117,0.53,0.67,"20200422"
"2689",10,26,4,12,20,26,4,4,19,13,83,119,93,117,0.53,0.67,"20200422"
"2690",11,28,7,11,28,25,4,4,15,13,86,119,90,117,0.5,0.67,"20200422"
"2691",12,30,9,10,30,24,4,4,14,13,93,119,89,117,0.5,0.63,"20200422"
"2692",13,33,9,10,33,23,4,4,12,13,95,119,88,117,0.5,0.63,"20200422"
"2693",14,34,10,9,34,23,6,4,11,12,97,119,89,117,0.5,0.63,"20200422"
"2694",15,33,12,9,33,24,5,4,14,12,96,119,89,117,0.5,0.6,"20200422"
"2695",16,38,12,9,38,25,6,4,17,12,91,119,90,117,0.5,0.6,"20200422"
"2696",17,39,14,9,39,26,6,4,20,12,84,119,91,117,0.5,0.6,"20200422"
"2697",18,45,13,10,45,26,5,4,22,12,84,119,91,117,0.5,0.6,"20200422"
"2698",19,44,18,10,44,27,6,4,29,13,72,119,89,117,0.53,0.6,"20200422"
"2699",20,45,20,11,45,28,3,4,25,13,70,119,86,117,0.53,0.57,"20200422"
"2700",21,35,19,11,35,28,3,4,19,14,76,119,84,117,0.5,0.57,"20200422"
"2701",22,33,22,11,33,28,4,4,24,14,65,119,80,117,0.5,0.57,"20200422"
"2702",23,23,13,11,18,28,3,4,15,14,72,119,77,117,0.5,0.57,"20200422"
"2703",0,24,9,11,14,27,3,4,11,15,77,119,75,101,0.5,0.57,"20200423"
"2704",1,25,10,11,14,27,3,4,10,15,80,114,80,80,0.5,0.53,"20200423"
"2705",2,23,12,11,10,25,3,4,9,15,75,110,78,80,0.5,0.5,"20200423"
"2706",3,23,13,11,11,25,2,4,10,15,74,104,77,80,0.5,0.5,"20200423"
"2707",4,22,12,11,11,25,3,4,10,15,71,99,75,80,0.5,0.5,"20200423"
"2708",5,22,13,11,10,25,3,4,9,15,71,99,74,80,0.53,0.5,"20200423"
"2709",6,23,12,12,11,25,3,4,10,15,75,99,74,80,0.53,0.5,"20200423"
"2710",7,25,10,12,12,25,3,4,11,15,79,99,75,80,0.5,0.5,"20200423"
"2711",8,23,10,12,14,25,3,4,16,15,75,99,75,80,0.57,0.5,"20200423"
"2712",9,23,9,12,20,25,3,4,17,15,74,99,74,80,0.57,0.5,"20200423"
"2713",10,25,9,13,24,25,3,4,15,15,80,99,75,80,0.4,0.5,"20200423"
"2714",11,25,12,13,20,25,4,4,15,15,81,99,76,80,0.4,0.5,"20200423"
"2715",12,24,12,13,20,25,3,4,14,15,78,99,77,80,0.43,0.5,"20200423"
"2716",13,27,11,13,24,24,3,4,11,15,86,97,78,80,0.43,0.5,"20200423"
"2717",14,28,10,13,21,24,2,3,12,15,88,96,80,81,0.43,0.5,"20200423"
"2718",15,27,13,13,22,23,4,3,11,15,86,92,81,82,0.37,0.5,"20200423"
"2719",16,27,14,13,24,23,3,3,14,15,87,89,82,83,0.37,0.5,"20200423"
"2720",17,27,14,13,27,22,3,3,15,15,86,89,84,84,0.43,0.5,"20200423"
"2721",18,28,13,13,28,21,3,3,16,14,87,89,85,85,0.43,0.47,"20200423"
"2722",19,28,12,13,27,21,3,3,15,14,91,91,86,86,0.43,0.47,"20200423"
"2723",20,28,15,13,23,20,3,3,14,13,90,92,88,88,0.43,0.47,"20200423"
"2724",21,28,15,13,22,19,3,3,12,13,91,94,88,88,0.43,0.47,"20200423"
"2725",22,28,15,12,23,19,3,3,11,13,90,95,88,89,0.43,0.47,"20200423"
"2726",23,28,14,12,21,19,4,3,10,12,90,95,89,89,0.43,0.47,"20200423"
"2727",0,29,13,12,19,19,3,3,7,12,94,97,90,90,0.4,0.47,"20200424"
"2728",1,29,10,12,18,19,3,3,5,12,93,97,93,93,0.4,0.47,"20200424"
"2729",2,28,10,12,17,19,3,3,5,12,88,97,90,93,0.37,0.47,"20200424"
"2730",3,26,11,12,17,20,3,3,6,12,84,97,88,93,0.4,0.47,"20200424"
"2731",4,28,8,12,14,20,3,3,5,11,88,97,88,93,0.4,0.43,"20200424"
"2732",5,28,6,11,12,20,3,3,7,11,90,97,88,94,0.4,0.43,"20200424"
"2733",6,27,6,11,12,20,3,3,8,11,86,97,88,94,0.4,0.43,"20200424"
"2734",7,27,7,11,10,20,3,3,12,11,87,97,88,94,0.4,0.43,"20200424"
"2735",8,27,8,11,10,20,3,3,14,11,86,97,88,94,0.43,0.43,"20200424"
"2736",9,26,9,11,13,20,3,3,17,11,83,97,86,94,0.47,0.43,"20200424"
"2737",10,26,10,11,17,19,3,3,17,11,84,97,86,94,0.5,0.43,"20200424"
"2738",11,28,12,11,18,19,3,3,13,11,89,97,87,94,0.43,0.43,"20200424"
"2739",12,31,12,11,26,19,4,3,6,11,100,100,88,94,0.4,0.4,"20200424"
"2740",13,32,14,11,27,20,5,3,6,11,103,103,90,94,0.4,0.4,"20200424"
"2741",14,33,16,12,31,20,5,3,6,10,106,106,92,94,0.37,0.4,"20200424"
"2742",15,36,18,12,34,20,5,3,6,10,114,114,96,96,0.37,0.4,"20200424"
"2743",16,33,17,12,33,20,4,3,11,10,106,114,98,98,0.37,0.4,"20200424"
"2744",17,30,16,12,30,21,4,3,15,10,94,114,99,99,0.43,0.4,"20200424"
"2745",18,31,16,12,29,21,4,3,16,10,99,114,101,101,0.43,0.4,"20200424"
"2746",19,34,20,12,32,21,6,4,17,10,110,114,104,104,0.47,0.4,"20200424"
"2747",20,45,20,13,45,22,5,4,15,10,108,114,105,105,0.43,0.4,"20200424"
"2748",21,46,21,13,46,23,5,4,20,11,98,114,104,105,0.47,0.4,"20200424"
"2749",22,52,20,13,54,24,5,4,27,11,82,114,101,105,0.47,0.4,"20200424"
"2750",23,56,21,14,61,26,8,4,28,12,77,114,97,105,0.5,0.4,"20200424"
"2751",1,51,21,14,51,29,8,4,21,14,87,114,87,87,0.43,0.4,"20200425"
"2752",2,48,23,15,48,30,6,4,19,14,85,114,86,88,0.4,0.4,"20200425"
"2753",3,45,22,15,45,31,5,5,25,15,70,114,80,88,0.47,0.43,"20200425"
"2754",4,45,22,16,45,33,5,5,27,16,64,114,76,88,0.4,0.43,"20200425"
"2755",5,45,27,17,45,34,10,5,36,17,48,114,71,88,0.47,0.47,"20200425"
"2756",6,49,30,18,49,36,11,6,53,19,36,114,65,88,0.47,0.47,"20200425"
"2757",7,50,29,19,50,37,10,6,43,20,46,114,62,88,0.47,0.47,"20200425"
"2758",8,46,28,20,46,39,9,6,45,22,58,114,62,88,0.47,0.47,"20200425"
"2759",9,48,25,20,48,41,9,6,41,22,66,114,59,88,0.47,0.47,"20200425"
"2760",10,46,21,21,46,42,9,6,36,23,77,114,58,88,0.47,0.47,"20200425"
"2761",11,45,21,21,45,42,7,7,21,23,97,114,62,88,0.4,0.47,"20200425"
"2762",12,42,19,21,42,43,6,7,17,24,105,114,67,88,0.37,0.47,"20200425"
"2763",13,35,16,21,35,44,8,7,18,25,108,116,74,88,0.4,0.47,"20200425"
"2764",14,45,17,21,45,44,6,7,8,25,129,129,86,88,0.43,0.47,"20200425"
"2765",15,53,20,21,55,45,5,7,8,25,139,139,97,97,0.43,0.47,"20200425"
"2766",16,51,18,22,52,46,5,7,11,25,135,141,107,107,0.47,0.47,"20200425"
"2767",17,43,17,22,43,47,5,7,15,25,124,141,115,115,0.43,0.47,"20200425"
"2768",18,48,17,22,48,47,5,7,13,25,129,144,121,121,0.43,0.47,"20200425"
"2769",19,53,17,22,55,49,5,7,12,25,125,144,125,125,0.47,0.47,"20200425"
"2770",20,63,17,22,76,50,5,7,16,24,116,144,126,126,0.53,0.47,"20200425"
"2771",21,51,19,22,51,50,5,7,16,25,116,144,127,127,0.47,0.47,"20200425"
"2772",22,44,22,22,44,50,6,7,14,24,113,144,125,127,0.5,0.47,"20200425"
"2773",23,43,22,21,43,49,7,7,15,23,106,144,120,127,0.47,0.47,"20200425"
"2774",0,52,23,21,53,49,7,7,20,23,92,144,115,127,0.47,0.47,"20200426"
"2775",1,45,28,21,45,48,6,7,25,23,72,144,72,72,0.47,0.47,"20200426"
"2776",2,47,26,22,47,48,6,7,41,24,51,144,61,72,0.5,0.47,"20200426"
"2777",3,55,32,22,59,49,6,7,50,25,43,144,55,72,0.5,0.47,"20200426"
"2778",4,56,36,23,62,50,8,7,47,26,41,144,51,72,0.53,0.47,"20200426"
"2779",5,61,44,23,63,50,12,7,40,26,34,144,48,72,0.53,0.47,"20200426"
"2780",6,64,46,24,64,51,11,7,33,25,34,144,46,72,0.6,0.47,"20200426"
"2781",7,75,55,25,56,51,14,7,35,25,30,144,44,72,0.6,0.47,"20200426"
"2782",8,80,59,26,61,52,17,8,42,25,32,144,42,72,0.63,0.47,"20200426"
"2783",9,76,56,28,65,53,16,8,46,25,41,144,38,72,0.7,0.47,"20200426"
"2784",10,62,42,29,73,54,15,8,43,25,65,144,40,72,0.7,0.5,"20200426"
"2785",11,62,38,30,74,55,12,8,44,26,82,144,45,72,0.67,0.53,"20200426"
"2786",12,62,36,30,73,57,10,8,29,27,109,144,54,72,0.57,0.53,"20200426"
"2787",13,55,30,30,60,57,9,8,24,27,130,144,66,73,0.57,0.53,"20200426"
"2788",14,57,31,31,64,58,10,9,18,27,157,157,81,81,0.53,0.53,"20200426"
"2789",15,69,43,32,80,59,15,9,25,28,175,175,99,99,0.63,0.53,"20200426"
"2790",16,83,42,33,89,60,10,9,11,28,186,190,118,118,0.63,0.53,"20200426"
"2791",17,58,20,33,65,61,6,10,18,28,139,190,130,130,0.5,0.53,"20200426"
"2792",18,44,14,33,44,61,4,9,17,28,124,190,138,138,0.47,0.53,"20200426"
"2793",19,37,13,33,32,60,5,9,17,29,117,190,142,142,0.5,0.53,"20200426"
"2794",20,35,15,33,34,58,6,9,19,29,113,190,143,143,0.53,0.53,"20200426"
"2795",21,37,15,33,37,58,7,9,20,29,106,190,140,143,0.53,0.53,"20200426"
"2796",22,42,20,33,42,58,8,10,20,29,102,190,133,143,0.57,0.53,"20200426"
"2797",23,45,24,33,45,58,7,10,17,29,95,190,123,143,0.57,0.57,"20200426"
"2798",0,51,23,33,52,58,6,10,19,29,86,190,110,143,0.57,0.57,"20200427"
"2799",1,51,27,33,52,58,7,10,26,29,69,190,69,69,0.6,0.57,"20200427"
"2800",2,54,34,33,57,58,8,10,47,29,43,190,56,69,0.67,0.57,"20200427"
"2801",3,61,37,33,71,59,8,10,65,30,25,190,46,69,0.67,0.57,"20200427"
"2802",4,62,38,33,74,59,9,10,72,31,16,190,39,69,0.63,0.57,"20200427"
"2803",5,63,37,33,76,60,9,9,67,32,23,190,36,69,0.6,0.6,"20200427"
"2804",6,60,37,33,70,60,9,9,71,34,17,190,33,69,0.63,0.6,"20200427"
"2805",7,59,38,32,68,61,8,9,63,35,21,190,31,69,0.67,0.6,"20200427"
"2806",8,61,43,31,71,61,11,9,67,36,23,190,30,69,0.77,0.6,"20200427"
"2807",9,69,50,31,81,62,17,9,73,37,27,190,25,69,0.77,0.63,"20200427"
"2808",10,71,44,31,91,63,23,9,52,37,59,190,26,69,0.73,0.6,"20200427"
"2809",11,68,32,31,85,63,11,9,25,37,109,190,37,69,0.53,0.6,"20200427"
"2810",12,58,26,31,65,62,7,9,15,36,124,190,51,69,0.47,0.6,"20200427"
"2811",13,63,24,30,75,63,10,9,16,36,148,190,66,71,0.5,0.6,"20200427"
"2812",14,59,22,30,68,63,8,9,15,36,163,190,84,84,0.43,0.6,"20200427"
"2813",15,55,21,29,59,63,7,9,12,35,155,186,101,101,0.43,0.57,"20200427"
"2814",16,49,17,28,49,61,5,9,7,35,139,163,115,115,0.4,0.57,"20200427"
"2815",17,43,11,28,43,60,5,8,6,34,118,163,127,127,0.4,0.57,"20200427"
"2816",18,33,9,27,32,60,5,8,9,34,104,163,132,132,0.4,0.57,"20200427"
"2817",19,31,12,27,30,60,6,8,15,34,98,163,131,133,0.47,0.57,"20200427"
"2818",20,32,14,27,32,59,6,8,21,34,92,163,127,133,0.47,0.57,"20200427"
"2819",21,38,15,27,38,59,5,8,27,34,82,163,119,133,0.5,0.57,"20200427"
"2820",22,42,16,27,42,59,5,8,29,35,73,163,108,133,0.5,0.57,"20200427"
"2821",23,44,15,27,44,59,5,8,35,36,59,163,96,133,0.5,0.57,"20200427"
"2822",0,51,16,27,52,59,7,8,35,36,58,163,85,133,0.47,0.57,"20200428"
"2823",1,48,13,26,48,59,7,8,37,37,51,163,51,51,0.4,0.53,"20200428"
"2824",2,49,17,25,49,59,7,8,50,37,40,163,46,52,0.47,0.5,"20200428"
"2825",3,57,16,24,64,59,9,8,35,35,56,163,49,53,0.4,0.5,"20200428"
"2826",4,47,20,24,47,58,12,8,36,34,49,163,49,53,0.47,0.5,"20200428"
"2827",5,44,16,23,44,56,7,8,16,32,76,163,55,55,0.4,0.5,"20200428"
"2828",6,35,15,22,35,54,4,8,13,30,77,163,58,58,0.37,0.5,"20200428"
"2829",7,32,14,21,32,53,3,8,14,27,76,163,61,61,0.37,0.5,"20200428"
"2830",8,30,14,19,30,51,4,8,13,25,82,163,63,63,0.37,0.5,"20200428"
"2831",9,34,13,18,34,50,4,7,10,22,88,163,68,68,0.33,0.47,"20200428"
"2832",10,41,14,16,41,47,4,6,9,21,92,163,74,74,0.35,0.4,"20200428"
"2833",11,52,20,16,53,46,5,6,9,20,98,163,79,79,0.4,0.4,"20200428"
"2834",12,56,18,16,61,46,5,6,8,20,110,163,87,87,0.4,0.4,"20200428"
"2835",13,57,19,16,64,45,5,6,7,19,116,163,92,92,0.37,0.4,"20200428"
"2836",14,61,18,15,71,45,5,6,5,19,122,155,98,98,0.37,0.4,"20200428"
"2837",15,59,20,15,68,46,4,5,5,19,120,142,103,103,0.37,0.4,"20200428"
"2838",16,62,19,15,74,47,4,5,7,19,118,126,108,108,0.4,0.4,"20200428"
"2839",17,63,19,16,76,48,4,5,7,19,111,123,111,111,0.4,0.4,"20200428"
"2840",18,58,19,16,65,50,4,5,7,19,103,123,112,112,0.4,0.4,"20200428"
"2841",19,56,20,17,61,51,3,5,9,18,95,123,112,112,0.4,0.4,"20200428"
"2842",20,54,20,17,57,52,4,5,13,18,88,123,109,112,0.4,0.4,"20200428"
"2843",21,53,20,17,56,53,4,5,13,18,88,123,106,112,0.4,0.4,"20200428"
"2844",22,54,21,17,58,53,4,5,15,17,89,123,101,112,0.4,0.4,"20200428"
"2845",23,52,21,18,54,54,6,5,17,16,86,123,97,112,0.43,0.4,"20200428"
"2846",0,52,23,18,53,54,8,5,18,15,81,123,92,112,0.43,0.4,"20200429"
"2847",1,51,21,18,52,54,9,5,16,15,84,123,84,84,0.4,0.4,"20200429"
"2848",2,46,21,18,46,54,4,5,12,13,86,123,85,86,0.4,0.4,"20200429"
"2849",3,46,22,18,46,53,4,5,10,12,85,123,85,86,0.4,0.4,"20200429"
"2850",4,44,20,19,44,53,4,4,13,11,79,123,84,87,0.4,0.4,"20200429"
"2851",5,42,22,19,42,53,4,4,21,11,62,123,79,87,0.4,0.4,"20200429"
"2852",6,41,23,19,41,53,4,4,25,12,57,123,75,87,0.4,0.4,"20200429"
"2853",7,41,23,20,41,53,5,5,37,13,51,123,72,87,0.4,0.4,"20200429"
"2854",8,51,24,20,52,54,6,5,40,14,51,123,69,87,0.43,0.4,"20200429"
"2855",9,52,23,20,54,55,5,5,25,15,75,123,68,87,0.4,0.4,"20200429"
"2856",10,48,19,21,48,56,4,5,22,15,85,123,68,87,0.4,0.4,"20200429"
"2857",11,48,19,21,48,55,6,5,16,15,96,123,70,87,0.4,0.4,"20200429"
"2858",12,55,24,21,59,56,8,5,17,16,104,123,73,87,0.43,0.4,"20200429"
"2859",13,58,27,21,65,56,7,5,19,16,125,133,80,90,0.43,0.4,"20200429"
"2860",14,58,22,21,65,55,6,5,11,16,130,138,90,93,0.4,0.4,"20200429"
"2861",15,54,19,21,57,55,5,5,7,16,132,139,100,100,0.4,0.4,"20200429"
"2862",16,51,18,21,52,54,4,5,10,17,116,139,108,108,0.43,0.4,"20200429"
"2863",17,46,16,21,46,53,4,5,7,17,109,139,112,112,0.4,0.4,"20200429"
"2864",18,46,19,21,46,52,4,5,17,17,99,139,114,114,0.47,0.4,"20200429"
"2865",19,44,21,21,44,51,5,5,21,18,93,139,114,114,0.47,0.4,"20200429"
"2866",20,44,23,21,44,51,5,5,28,18,80,139,111,114,0.5,0.4,"20200429"
"2867",21,44,22,21,44,50,5,5,29,19,77,139,105,114,0.5,0.4,"20200429"
"2868",22,46,22,21,46,50,5,5,33,20,68,139,97,114,0.5,0.4,"20200429"
"2869",23,43,21,21,43,49,5,5,19,19,73,139,89,114,0.5,0.4,"20200429"
"2870",0,42,22,21,42,48,5,5,24,20,63,139,83,114,0.5,0.4,"20200430"
"2871",1,47,25,22,47,49,5,5,30,21,50,139,50,50,0.47,0.4,"20200430"
"2872",2,53,28,22,56,49,5,5,32,21,41,139,45,50,0.5,0.43,"20200430"
"2873",3,53,32,22,55,49,5,5,41,23,29,139,40,50,0.5,0.43,"20200430"
"2874",4,51,33,23,52,50,7,5,50,24,19,139,35,50,0.5,0.47,"20200430"
"2875",5,47,30,23,47,50,7,5,55,26,17,139,31,50,0.47,0.47,"20200430"
"2876",6,47,33,24,44,50,7,5,47,26,20,139,30,50,0.5,0.47,"20200430"
"2877",7,48,32,24,48,50,8,6,53,27,16,139,27,50,0.53,0.47,"20200430"
"2878",8,55,39,25,52,50,10,6,55,28,22,139,27,50,0.57,0.47,"20200430"
"2879",9,59,42,25,63,51,13,6,54,29,33,139,25,50,0.6,0.47,"20200430"
"2880",10,61,43,26,71,51,14,6,46,30,58,139,27,50,0.6,0.5,"20200430"
"2881",11,64,41,27,78,52,14,7,42,31,89,139,34,50,0.65,0.5,"20200430"
"2882",12,63,34,27,75,53,15,7,33,32,111,141,46,50,0.63,0.5,"20200430"
"2883",13,64,46,28,76,53,16,7,36,32,134,150,60,60,0.63,0.5,"20200430"
"2884",14,66,41,29,81,54,11,8,15,33,165,166,78,78,0.6,0.5,"20200430"
"2885",15,60,29,29,70,54,7,8,15,33,138,166,94,94,0.6,0.53,"20200430"
"2886",16,51,20,29,51,54,6,8,12,33,121,166,106,106,0.57,0.53,"20200430"
"2887",17,43,17,29,43,54,5,8,10,33,110,166,116,116,0.53,0.53,"20200430"
"2888",18,37,19,29,37,54,5,8,13,33,110,166,122,122,0.53,0.53,"20200430"
"2889",19,35,18,29,35,53,4,8,14,33,95,166,123,125,0.5,0.53,"20200430"
"2890",20,32,17,29,32,53,4,8,17,32,85,166,120,125,0.5,0.53,"20200430"
"2891",21,33,20,29,33,53,4,8,24,32,72,166,112,125,0.53,0.53,"20200430"
"2892",22,38,25,29,38,52,4,8,25,32,68,166,100,125,0.57,0.53,"20200430"
"2893",23,40,28,29,33,52,4,8,26,32,66,166,90,125,0.53,0.53,"20200430"
"2894",0,36,25,29,34,52,4,8,28,32,59,166,83,125,0.5,0.53,"20200501"
"2895",1,34,21,29,34,51,4,8,22,32,57,166,57,57,0.5,0.53,"20200501"
"2896",2,39,27,29,37,50,5,8,23,31,52,166,54,57,0.5,0.53,"20200501"
"2897",3,40,28,29,36,49,6,7,25,31,48,166,52,58,0.53,0.53,"20200501"
"2898",4,41,29,29,37,49,6,7,26,30,40,166,49,58,0.5,0.53,"20200501"
"2899",5,43,30,29,42,48,6,7,36,29,28,166,45,58,0.5,0.53,"20200501"
"2900",6,46,32,29,45,48,5,7,45,29,26,166,42,58,0.5,0.53,"20200501"
"2901",7,49,34,29,48,48,7,7,43,29,24,166,39,58,0.57,0.53,"20200501"
"2902",8,56,40,29,51,49,9,7,50,28,21,166,37,58,0.57,0.53,"20200501"
"2903",9,53,34,29,55,48,10,7,52,28,29,166,34,58,0.57,0.53,"20200501"
"2904",10,55,35,29,59,48,13,7,51,28,46,166,33,58,0.6,0.53,"20200501"
"2905",11,54,24,28,57,48,8,7,39,28,67,166,35,58,0.47,0.53,"20200501"
"2906",12,49,20,27,49,46,10,7,40,28,81,166,40,58,0.5,0.53,"20200501"
"2907",13,48,20,26,48,45,8,6,27,28,108,165,51,60,0.47,0.53,"20200501"
"2908",14,47,26,26,47,44,10,6,19,28,124,139,63,64,0.53,0.53,"20200501"
"2909",15,51,34,26,52,43,9,6,7,28,158,158,79,79,0.57,0.53,"20200501"
"2910",16,52,27,26,53,43,6,6,8,28,131,158,93,93,0.53,0.53,"20200501"
"2911",17,48,17,26,48,43,4,6,6,28,112,158,104,104,0.47,0.53,"20200501"
"2912",18,31,17,26,31,43,3,6,5,27,100,158,110,110,0.47,0.53,"20200501"
"2913",19,29,19,26,27,43,3,6,7,27,94,158,113,113,0.47,0.53,"20200501"
"2914",20,32,21,26,32,43,4,6,11,27,88,158,114,114,0.5,0.53,"20200501"
"2915",21,32,22,26,32,43,4,6,15,26,84,158,111,114,0.47,0.53,"20200501"
"2916",22,31,22,27,29,42,4,6,15,26,81,158,106,114,0.47,0.5,"20200501"
"2917",23,31,22,26,30,42,6,6,14,26,78,158,96,114,0.47,0.5,"20200501"
"2918",0,34,24,26,31,42,5,7,16,25,73,158,89,114,0.47,0.5,"20200502"
"2919",1,37,26,26,31,42,5,7,16,25,67,158,67,67,0.47,0.5,"20200502"
"2920",2,33,23,26,31,42,4,7,15,24,64,158,66,69,0.43,0.47,"20200502"
