"","hour","AQI","PM2.5","PM2.5_24h","PM10","PM10_24h","SO2","SO2_24h","NO2","NO2_24h","O3","O3_24h","O3_8h","O3_8h_24h","CO","CO_24h","date"
"6072",16,23,7,6,23,17,9,3,22,13,62,67,54,54,0.38,0.28,"20210912"
"6073",17,30,9,7,30,17,7,3,19,13,76,76,59,59,0.36,0.3,"20210912"
"6074",18,27,9,6,27,17,5,3,15,12,77,79,63,63,0.38,0.32,"20210912"
"6075",19,23,10,6,23,17,5,3,16,12,75,79,66,66,0.38,0.32,"20210912"
"6076",20,23,10,6,20,16,4,3,16,13,72,80,68,68,0.4,0.32,"20210912"
"6077",21,22,9,6,19,16,4,3,16,13,70,81,70,70,0.35,0.32,"20210912"
"6078",22,22,11,6,21,16,7,3,19,13,70,82,70,71,0.4,0.32,"20210912"
"6079",23,23,11,7,20,16,5,3,14,13,75,82,72,72,0.36,0.32,"20210912"
"6080",0,25,13,7,21,16,5,4,12,13,79,84,74,74,0.36,0.32,"20210913"
"6081",1,29,14,7,29,17,3,4,12,13,77,84,77,77,0.36,0.32,"20210913"
"6082",2,23,12,7,23,17,4,4,11,13,69,84,73,77,0.32,0.34,"20210913"
"6083",3,18,10,7,18,17,4,4,11,13,56,84,67,77,0.3,0.34,"20210913"
"6084",4,19,10,8,19,18,2,4,10,13,55,84,64,77,0.3,0.34,"20210913"
"6085",5,19,10,8,19,18,4,4,12,13,50,84,61,77,0.34,0.34,"20210913"
"6086",6,22,10,8,22,19,3,4,15,13,44,84,58,77,0.32,0.34,"20210913"
"6087",7,24,12,9,24,19,3,4,19,13,37,84,55,77,0.34,0.34,"20210913"
"6088",8,32,18,9,32,20,4,4,24,14,42,84,54,77,0.38,0.36,"20210913"
"6089",9,39,24,10,39,21,5,4,19,14,59,84,52,77,0.42,0.36,"20210913"
"6090",10,48,30,11,48,23,6,4,21,14,76,85,52,77,0.44,0.36,"20210913"
"6091",11,51,29,12,52,24,9,5,19,15,100,97,57,77,0.42,0.36,"20210913"
"6092",12,49,28,13,49,26,8,5,13,15,127,127,66,77,0.46,0.36,"20210913"
"6093",13,48,27,14,48,27,9,5,12,15,139,139,77,81,0.5,0.36,"20210913"
"6094",14,44,24,14,44,29,11,5,18,16,142,147,90,90,0.54,0.38,"20210913"
"6095",15,42,22,15,42,29,11,6,20,16,132,147,102,102,0.56,0.4,"20210913"
"6096",16,41,22,16,41,31,9,6,19,16,123,149,112,112,0.54,0.4,"20210913"
"6097",17,43,22,17,43,31,7,6,18,16,115,149,120,120,0.5,0.4,"20210913"
"6098",18,34,19,17,31,31,6,6,21,16,108,149,124,124,0.52,0.4,"20210913"
"6099",19,33,11,17,29,31,2,5,15,16,104,149,124,125,0.44,0.4,"20210913"
"6100",20,28,9,17,15,31,2,5,19,16,91,149,119,125,0.42,0.42,"20210913"
"6101",21,20,10,17,18,31,2,5,34,17,63,149,110,125,0.46,0.42,"20210913"
"6102",22,21,11,17,21,31,2,5,39,18,50,149,98,125,0.5,0.42,"20210913"
"6103",23,21,13,17,21,31,3,5,42,19,44,149,87,125,0.5,0.42,"20210913"
"6104",0,23,14,17,23,31,2,5,36,20,43,149,77,125,0.52,0.42,"20210914"
"6105",1,27,16,17,27,31,2,5,32,21,41,149,41,41,0.52,0.46,"20210914"
"6106",2,31,16,17,31,31,3,5,29,21,38,149,39,43,0.48,0.46,"20210914"
"6107",3,30,16,17,30,32,3,5,32,23,33,149,37,43,0.48,0.46,"20210914"
"6108",4,31,17,18,31,32,3,5,41,24,24,149,34,43,0.54,0.46,"20210914"
"6109",5,31,17,18,31,33,3,5,41,25,18,149,31,43,0.5,0.46,"20210914"
"6110",6,33,19,19,33,33,4,5,37,26,22,149,29,43,0.52,0.48,"20210914"
"6111",7,32,19,19,32,33,4,5,35,27,22,149,28,43,0.52,0.48,"20210914"
"6112",8,35,22,19,35,34,6,5,33,27,34,149,29,44,0.58,0.48,"20210914"
"6113",9,44,29,19,44,34,10,5,33,27,56,149,31,45,0.6,0.48,"20210914"
"6114",10,51,30,19,52,34,11,6,29,28,87,149,37,46,0.6,0.5,"20210914"
"6115",11,53,33,19,56,34,11,6,27,28,122,149,48,52,0.63,0.5,"20210914"
"6116",12,52,33,19,54,35,11,6,18,28,155,162,65,65,0.56,0.52,"20210914"
"6117",13,61,31,20,48,35,10,6,12,28,169,178,83,83,0.58,0.52,"20210914"
"6118",14,98,32,20,55,35,9,6,13,28,198,198,106,106,0.58,0.52,"20210914"
"6119",15,63,28,20,47,36,8,6,17,28,170,206,124,124,0.56,0.52,"20210914"
"6120",16,47,29,20,45,36,9,5,16,28,151,206,139,139,0.56,0.52,"20210914"
"6121",17,45,30,21,45,36,8,6,17,28,144,206,150,150,0.54,0.52,"20210914"
"6122",18,50,28,21,50,36,5,6,15,27,134,206,155,155,0.55,0.52,"20210914"
"6123",19,42,28,22,42,37,5,6,21,28,109,206,154,156,0.56,0.54,"20210914"
"6124",20,46,32,23,44,38,5,6,24,28,90,206,146,156,0.6,0.56,"20210914"
"6125",21,47,30,24,47,39,7,6,25,28,83,206,135,156,0.54,0.56,"20210914"
"6126",22,41,24,24,41,40,6,6,21,27,80,206,120,156,0.52,0.56,"20210914"
"6127",23,35,19,25,35,41,5,6,18,26,67,206,107,156,0.46,0.56,"20210914"
"6128",0,33,19,25,33,41,5,6,17,25,66,206,96,156,0.48,0.56,"20210915"
"6129",1,32,16,25,32,42,3,6,16,25,61,206,61,61,0.46,0.54,"20210915"
"6130",2,28,16,25,28,41,3,6,13,24,73,206,67,68,0.42,0.54,"20210915"
"6131",3,29,19,25,29,41,2,6,15,23,70,206,68,70,0.46,0.54,"20210915"
"6132",4,34,21,25,34,42,3,6,19,22,57,206,65,70,0.46,0.54,"20210915"
"6133",5,35,21,25,35,42,3,6,19,21,52,206,63,70,0.48,0.54,"20210915"
"6134",6,36,25,26,36,42,4,6,22,21,45,206,60,70,0.54,0.54,"20210915"
"6135",7,44,28,26,44,42,5,7,24,20,41,206,57,70,0.58,0.54,"20210915"
"6136",8,48,30,26,48,43,8,7,26,20,45,206,55,70,0.62,0.54,"20210915"
"6137",9,50,30,26,50,43,12,7,26,20,59,206,55,70,0.64,0.54,"20210915"
"6138",10,52,31,26,53,43,12,7,23,19,85,206,57,70,0.6,0.54,"20210915"
"6139",11,53,31,26,56,43,12,7,18,19,110,206,60,71,0.53,0.54,"20210915"
"6140",12,54,32,26,58,43,11,7,15,19,143,206,71,75,0.54,0.54,"20210915"
"6141",13,56,31,26,56,43,7,6,10,19,165,206,86,86,0.5,0.54,"20210915"
"6142",14,52,29,26,53,44,5,6,10,19,155,183,100,100,0.44,0.54,"20210915"
"6143",15,43,22,26,39,43,4,6,10,18,138,175,112,112,0.42,0.52,"20210915"
"6144",16,39,18,25,29,42,4,6,10,18,124,173,122,122,0.36,0.52,"20210915"
"6145",17,38,18,25,30,42,3,6,12,18,123,173,131,131,0.38,0.52,"20210915"
"6146",18,35,17,24,29,41,3,6,14,18,112,173,134,134,0.34,0.52,"20210915"
"6147",19,31,18,24,29,40,3,6,16,18,98,173,132,134,0.38,0.5,"20210915"
"6148",20,30,19,24,30,40,4,6,14,17,93,173,126,134,0.38,0.46,"20210915"
"6149",21,31,20,23,31,39,6,6,17,17,85,173,116,134,0.4,0.48,"20210915"
"6150",22,31,19,23,31,39,6,5,16,17,82,173,107,134,0.4,0.48,"20210915"
"6151",23,29,19,23,29,38,5,5,14,16,78,173,99,134,0.42,0.48,"20210915"
"6152",0,30,20,23,30,38,7,6,21,16,67,173,92,134,0.42,0.48,"20210916"
"6153",1,31,21,23,31,38,6,6,22,17,63,173,63,63,0.42,0.48,"20210916"
"6154",2,26,17,23,26,38,7,6,12,17,81,173,72,72,0.44,0.46,"20210916"
"6155",3,28,12,23,17,38,2,6,9,17,90,173,78,78,0.36,0.46,"20210916"
"6156",4,26,12,22,14,37,2,6,9,16,84,173,80,80,0.36,0.46,"20210916"
"6157",5,24,12,22,16,36,2,6,10,16,76,173,79,81,0.36,0.46,"20210916"
"6158",6,23,11,21,16,35,2,6,11,15,72,173,78,81,0.36,0.46,"20210916"
"6159",7,20,12,21,17,34,3,6,15,15,63,173,76,81,0.38,0.44,"20210916"
"6160",8,21,12,20,20,33,3,5,18,14,66,173,74,81,0.42,0.44,"20210916"
"6161",9,25,15,20,25,32,3,5,17,14,76,173,76,81,0.42,0.42,"20210916"
"6162",10,29,18,19,27,31,4,5,16,14,92,173,77,83,0.42,0.42,"20210916"
"6163",11,34,20,18,33,30,5,4,14,14,108,173,79,84,0.42,0.42,"20210916"
"6164",12,43,20,18,36,29,6,4,12,14,138,173,86,88,0.42,0.4,"20210916"
"6165",13,60,24,18,39,28,7,4,12,14,168,169,98,98,0.46,0.4,"20210916"
"6166",14,55,22,17,37,28,6,4,12,14,164,176,109,109,0.46,0.4,"20210916"
"6167",15,46,20,17,31,27,4,4,9,14,147,176,119,119,0.46,0.4,"20210916"
"6168",16,40,18,17,27,27,3,4,9,14,128,176,127,127,0.4,0.4,"20210916"
"6169",17,36,17,17,25,27,3,4,11,14,116,176,132,132,0.4,0.4,"20210916"
"6170",18,33,17,17,25,27,3,4,13,14,104,176,134,135,0.42,0.4,"20210916"
"6171",19,28,17,17,24,27,3,4,16,14,90,176,132,135,0.4,0.42,"20210916"
"6172",20,28,15,17,22,26,4,4,14,13,91,176,126,135,0.4,0.42,"20210916"
"6173",21,25,16,17,22,26,6,4,17,14,80,176,115,135,0.4,0.42,"20210916"
"6174",22,24,17,17,24,26,10,4,20,14,73,176,104,135,0.44,0.44,"20210916"
"6175",23,28,18,17,28,26,8,5,16,14,73,176,94,135,0.42,0.44,"20210916"
"6176",0,27,19,17,26,26,5,5,13,13,76,176,88,135,0.42,0.42,"20210917"
"6177",1,27,19,16,25,25,4,4,12,13,75,176,75,75,0.4,0.42,"20210917"
"6178",2,27,18,16,27,25,3,4,10,13,72,176,74,75,0.4,0.42,"20210917"
"6179",3,26,18,17,25,25,3,4,9,13,72,176,73,76,0.38,0.42,"20210917"
"6180",4,31,22,17,31,26,3,4,9,13,72,176,73,77,0.4,0.42,"20210917"
"6181",5,36,25,18,34,27,4,4,13,13,63,176,71,77,0.44,0.42,"20210917"
"6182",6,41,29,19,36,28,5,4,13,13,59,176,69,77,0.44,0.42,"20210917"
"6183",7,50,35,20,43,29,7,5,18,13,50,176,66,77,0.48,0.42,"20210917"
"6184",8,43,30,20,40,30,6,5,18,14,61,176,66,77,0.48,0.42,"20210917"
"6185",9,37,26,21,36,30,6,5,16,13,79,162,63,80,0.43,0.42,"20210917"
"6186",10,35,23,21,35,31,6,5,14,13,97,176,68,78,0.38,0.42,"20210917"
"6187",11,37,23,21,36,31,5,5,12,13,117,176,73,80,0.4,0.42,"20210917"
"6188",12,41,23,21,35,30,5,5,9,13,132,176,82,84,0.38,0.42,"20210917"
"6189",13,41,21,21,35,30,4,5,8,13,131,164,91,91,0.38,0.42,"20210917"
"6190",14,38,16,21,28,30,4,5,8,13,122,148,99,99,0.34,0.4,"20210917"
"6191",15,35,15,21,24,30,4,5,9,13,112,141,108,108,0.32,0.4,"20210917"
"6192",16,34,14,20,22,29,4,5,9,13,110,140,115,115,0.32,0.4,"20210917"
"6193",17,34,16,20,24,29,4,5,11,13,109,140,117,117,0.34,0.4,"20210917"
"6194",18,33,20,21,28,29,4,5,12,13,107,140,117,118,0.38,0.4,"20210917"
"6195",19,32,21,21,31,30,4,5,14,13,101,140,116,118,0.38,0.4,"20210917"
"6196",20,32,22,21,32,30,4,5,18,13,91,140,110,118,0.42,0.4,"20210917"
"6197",21,32,22,21,32,31,4,5,14,13,89,140,105,118,0.38,0.4,"20210917"
"6198",22,30,21,22,29,31,4,4,14,13,85,140,100,118,0.38,0.38,"20210917"
"6199",23,28,19,22,28,31,4,4,10,12,83,140,97,118,0.38,0.4,"20210917"
"6200",0,27,19,22,26,31,5,4,10,12,80,140,93,118,0.36,0.4,"20210918"
"6201",1,26,18,21,25,31,5,4,9,12,81,140,81,81,0.34,0.4,"20210918"
"6202",2,24,16,21,24,30,5,4,10,12,77,140,79,81,0.32,0.4,"20210918"
"6203",3,29,20,21,27,31,5,5,9,12,74,140,77,81,0.36,0.4,"20210918"
"6204",4,31,22,22,29,31,5,5,9,12,74,140,77,81,0.38,0.38,"20210918"
"6205",5,39,27,21,35,31,5,5,11,12,64,140,74,81,0.4,0.38,"20210918"
"6206",6,40,28,21,38,30,5,4,12,11,54,140,71,81,0.42,0.38,"20210918"
"6207",7,40,28,21,39,31,7,4,14,11,55,140,69,81,0.42,0.38,"20210918"
"6208",8,39,27,21,39,31,7,5,17,11,61,140,68,81,0.42,0.38,"20210918"
"6209",9,33,23,21,33,31,6,5,16,11,78,140,67,82,0.44,0.38,"20210918"
"6210",10,34,22,21,34,31,6,5,14,12,93,140,69,84,0.42,0.38,"20210918"
"6211",11,36,24,21,35,30,6,5,11,12,114,139,74,86,0.4,0.38,"20210918"
"6212",12,40,23,21,40,31,5,5,9,12,127,134,81,88,0.4,0.38,"20210918"
"6213",13,42,22,21,38,31,4,5,8,12,134,137,90,93,0.4,0.4,"20210918"
"6214",14,41,19,21,32,31,4,5,9,12,130,141,99,100,0.4,0.4,"20210918"
"6215",15,36,14,21,27,31,4,5,8,12,116,141,107,107,0.36,0.4,"20210918"
"6216",16,33,12,21,21,31,3,5,8,11,106,141,112,112,0.32,0.4,"20210918"
"6217",17,31,11,21,19,31,3,5,11,11,98,141,115,115,0.34,0.4,"20210918"
"6218",18,30,11,21,20,31,3,5,11,12,95,141,115,116,0.38,0.4,"20210918"
"6219",19,30,13,20,23,30,4,5,14,12,95,141,113,116,0.4,0.4,"20210918"
"6220",20,28,13,20,24,30,3,5,12,11,91,141,108,116,0.36,0.4,"20210918"
"6221",21,28,12,19,22,29,4,5,10,11,90,141,103,116,0.36,0.4,"20210918"
"6222",22,28,14,19,23,29,4,5,10,11,88,141,97,116,0.38,0.4,"20210918"
"6223",23,27,15,19,25,29,4,5,9,11,86,141,94,116,0.38,0.38,"20210918"
"6224",0,26,17,19,26,29,4,5,10,11,81,141,90,116,0.38,0.38,"20210919"
"6225",1,29,18,19,29,29,4,5,10,11,80,141,80,80,0.38,0.38,"20210919"
"6226",2,31,18,19,31,29,3,4,10,11,77,141,78,80,0.38,0.38,"20210919"
"6227",3,29,18,19,29,30,3,4,8,11,76,141,77,80,0.38,0.38,"20210919"
"6228",4,26,17,19,26,30,3,4,9,11,77,141,77,80,0.38,0.38,"20210919"
"6229",5,29,17,18,29,29,3,4,10,11,67,141,75,80,0.38,0.38,"20210919"
"6230",6,33,19,18,33,29,4,4,12,11,59,141,73,80,0.4,0.38,"20210919"
"6231",7,34,21,18,34,29,6,4,15,11,53,141,70,80,0.4,0.38,"20210919"
"6232",8,34,20,17,34,29,6,4,13,11,66,141,69,80,0.4,0.38,"20210919"
"6233",9,31,19,17,31,29,7,4,12,11,84,141,70,80,0.42,0.38,"20210919"
"6234",10,32,19,17,32,29,7,4,12,11,103,141,73,80,0.44,0.38,"20210919"
"6235",11,38,21,17,37,28,6,4,10,10,121,145,79,82,0.46,0.38,"20210919"
"6236",12,41,21,17,37,29,6,4,10,10,131,154,86,86,0.48,0.38,"20210919"
"6237",13,43,19,17,37,28,6,4,9,11,139,155,95,95,0.42,0.38,"20210919"
"6238",14,43,18,17,33,29,5,4,8,10,139,156,105,105,0.4,0.38,"20210919"
"6239",15,40,16,17,29,28,5,4,9,10,127,156,114,114,0.38,0.38,"20210919"
"6240",16,38,16,17,26,29,4,4,9,11,120,156,120,120,0.36,0.38,"20210919"
"6241",17,32,13,17,23,29,3,5,10,10,102,156,123,123,0.34,0.38,"20210919"
"6242",18,26,11,17,20,29,3,5,11,10,84,142,118,116,0.28,0.38,"20210919"
"6243",19,24,12,17,17,29,6,5,15,10,77,142,113,116,0.33,0.38,"20210919"
"6244",20,25,13,17,21,29,4,4,15,10,79,142,106,115,0.28,0.38,"20210919"
"6245",21,24,13,17,20,29,5,4,15,10,77,142,98,115,0.3,0.38,"20210919"
"6246",22,22,14,17,20,29,6,4,19,11,69,143,91,115,0.33,0.38,"20210919"
"6247",23,23,15,17,23,29,5,5,18,11,66,156,89,123,0.35,0.38,"20210919"
"6248",0,25,16,17,25,29,8,5,24,12,50,156,76,123,0.48,0.4,"20210920"
"6249",1,27,17,17,27,28,5,5,20,12,53,156,53,53,0.34,0.4,"20210920"
"6250",2,26,16,17,26,28,4,5,16,13,56,156,54,56,0.3,0.4,"20210920"
"6251",3,26,15,17,26,28,4,5,12,13,59,156,56,57,0.34,0.4,"20210920"
"6252",4,26,16,17,26,28,4,5,11,13,59,156,57,58,0.32,0.4,"20210920"
"6253",5,30,21,17,30,28,4,5,15,13,50,156,55,58,0.34,0.4,"20210920"
"6254",6,35,24,17,35,28,5,5,16,13,43,156,53,58,0.34,0.38,"20210920"
"6255",7,39,27,17,39,29,9,5,22,14,37,156,51,58,0.4,0.38,"20210920"
"6256",8,41,26,18,41,29,10,5,24,14,44,156,50,58,0.44,0.38,"20210920"
"6257",9,42,26,18,42,29,11,6,20,14,58,156,51,58,0.48,0.38,"20210920"
"6258",10,34,20,18,34,29,9,6,15,14,71,156,53,59,0.44,0.38,"20210920"
"6259",11,26,15,18,26,29,7,6,12,14,75,156,55,60,0.36,0.38,"20210920"
"6260",12,28,14,17,21,28,9,6,10,14,90,148,58,62,0.34,0.38,"20210920"
"6261",13,27,14,17,22,28,5,6,11,14,87,122,61,67,0.3,0.36,"20210920"
"6262",14,23,10,17,21,27,8,6,13,15,75,113,66,69,0.33,0.34,"20210920"
"6263",15,21,8,17,15,27,8,6,12,15,67,120,71,72,0.34,0.34,"20210920"
"6264",16,17,6,16,12,25,6,7,12,15,53,105,73,73,0.25,0.34,"20210920"
"6265",17,14,6,16,11,25,6,7,12,15,45,98,71,73,0.28,0.34,"20210920"
"6266",18,12,6,16,12,24,3,7,12,15,36,98,66,73,0.26,0.34,"20210920"
"6267",19,10,6,15,10,24,4,7,17,15,27,98,61,73,0.28,0.34,"20210920"
"6268",20,12,6,15,12,24,4,6,15,15,34,98,54,73,0.28,0.34,"20210920"
"6269",21,15,8,15,15,23,4,6,14,15,38,98,48,73,0.3,0.34,"20210920"
"6270",22,17,8,14,17,23,5,6,15,15,37,98,43,73,0.3,0.34,"20210920"
"6271",23,17,9,14,17,23,4,6,17,15,37,98,38,73,0.3,0.34,"20210920"
"6272",0,18,9,14,18,23,4,6,18,15,39,98,37,73,0.3,0.34,"20210921"
"6273",1,20,11,13,20,22,3,6,15,15,39,98,39,39,0.28,0.34,"20210921"
"6274",2,22,12,13,22,22,4,6,14,14,33,89,35,42,0.23,0.34,"20210921"
"6275",3,19,12,13,19,22,4,6,14,14,31,89,34,42,0.23,0.34,"20210921"
"6276",4,19,12,13,19,21,4,6,16,15,27,89,32,42,0.23,0.34,"20210921"
"6277",5,22,15,13,22,21,4,6,17,15,23,89,30,42,0.23,0.34,"20210921"
"6278",6,24,16,13,24,21,4,6,15,15,26,89,29,42,0.25,0.34,"20210921"
"6279",7,25,16,12,25,20,4,6,18,14,23,90,29,42,0.3,0.32,"20210921"
"6280",8,29,18,11,29,19,7,6,18,14,30,90,29,43,0.32,0.3,"20210921"
"6281",9,33,20,11,33,19,11,6,17,14,47,98,34,41,0.4,0.3,"20210921"
"6282",10,36,22,11,36,19,11,6,15,14,67,98,40,45,0.47,0.28,"20210921"
"6283",11,34,21,11,34,19,8,6,8,14,85,98,42,47,0.42,0.28,"20210921"
"6284",12,34,21,12,34,20,9,6,8,14,109,109,52,54,0.4,0.32,"20210921"
"6285",13,35,18,12,30,20,7,6,8,14,113,116,63,63,0.32,0.3,"20210921"
"6286",14,33,15,12,25,21,8,6,9,14,107,116,73,73,0.33,0.3,"20210921"
"6287",15,29,11,12,22,21,8,6,10,14,93,116,82,82,0.3,0.32,"20210921"
"6288",16,24,8,12,15,21,6,6,10,14,76,116,87,87,0.22,0.32,"20210921"
"6289",17,21,7,12,13,21,5,6,10,14,66,116,90,90,0.24,0.32,"20210921"
"6290",18,14,6,12,11,21,6,6,13,13,44,116,87,90,0.26,0.3,"20210921"
"6291",19,13,6,12,8,21,4,6,12,13,42,116,81,90,0.22,0.3,"20210921"
"6292",20,15,7,12,11,21,3,6,11,13,47,116,73,90,0.22,0.3,"20210921"
"6293",21,16,9,12,16,21,3,6,16,13,46,116,65,90,0.22,0.32,"20210921"
"6294",22,22,11,13,22,21,4,6,23,14,40,116,57,90,0.26,0.3,"20210921"
"6295",23,20,10,13,20,21,5,6,24,14,34,116,49,90,0.26,0.28,"20210921"
"6296",0,19,10,12,19,21,6,6,26,14,31,116,44,90,0.22,0.28,"20210922"
"6297",1,17,10,12,17,21,7,6,22,15,36,116,36,36,0.24,0.28,"20210922"
"6298",2,18,10,12,18,21,7,6,18,14,32,116,34,36,0.26,0.28,"20210922"
"6299",3,18,10,12,18,21,8,6,24,15,25,116,30,35,0.28,0.3,"20210922"
"6300",4,18,9,12,18,21,8,6,24,16,25,116,29,36,0.34,0.3,"20210922"
"6301",5,18,10,12,18,21,11,7,27,16,18,116,26,36,0.36,0.3,"20210922"
"6302",6,18,10,12,18,21,9,7,23,17,20,116,25,36,0.36,0.3,"20210922"
"6303",7,22,10,12,22,21,10,7,25,17,17,116,25,36,0.36,0.3,"20210922"
"6304",8,27,12,12,27,21,10,7,24,17,26,116,24,36,0.36,0.3,"20210922"
"6305",9,30,14,11,30,21,9,7,21,17,39,116,25,36,0.34,0.3,"20210922"
"6306",10,31,15,11,31,21,8,7,20,17,54,116,28,36,0.3,0.3,"20210922"
"6307",11,28,14,11,28,20,8,7,19,18,64,116,32,38,0.32,0.28,"20210922"
"6308",12,27,14,10,24,20,7,7,13,18,87,114,40,41,0.28,0.28,"20210922"
"6309",13,31,13,10,25,20,8,7,12,18,99,115,51,51,0.28,0.28,"20210922"
"6310",14,34,11,10,22,20,6,7,7,18,110,114,62,62,0.22,0.28,"20210922"
"6311",15,28,8,10,15,19,4,7,7,18,90,114,71,71,0.22,0.28,"20210922"
"6312",16,18,5,10,9,19,4,7,8,18,58,114,75,75,0.2,0.28,"20210922"
"6313",17,16,4,10,6,19,3,6,9,18,51,114,77,77,0.2,0.28,"20210922"
"6314",18,15,4,10,8,19,4,7,12,18,47,114,76,78,0.22,0.28,"20210922"
"6315",19,13,5,10,9,19,5,6,18,18,43,114,73,78,0.24,0.28,"20210922"
"6316",20,12,6,10,11,19,6,7,21,18,39,114,67,78,0.26,0.28,"20210922"
"6317",21,14,7,10,11,19,7,7,28,19,32,114,59,78,0.26,0.28,"20210922"
"6318",22,14,8,9,12,18,8,7,27,19,29,114,49,78,0.28,0.28,"20210922"
"6319",23,14,8,9,14,18,7,7,24,19,26,114,41,78,0.26,0.28,"20210922"
"6320",0,14,7,9,14,18,3,7,21,19,25,114,37,78,0.22,0.28,"20210923"
"6321",1,18,8,9,18,18,4,7,23,19,19,114,19,19,0.22,0.28,"20210923"
"6322",2,21,10,9,21,18,6,7,25,19,15,114,17,19,0.24,0.28,"20210923"
"6323",3,21,10,9,21,18,7,7,25,19,15,114,16,19,0.26,0.28,"20210923"
"6324",4,21,9,9,21,18,7,7,22,19,19,114,17,20,0.26,0.28,"20210923"
"6325",5,20,9,9,20,18,7,7,22,19,16,114,17,20,0.26,0.28,"20210923"
"6326",6,20,9,9,20,18,7,7,22,19,17,114,17,20,0.26,0.28,"20210923"
"6327",7,21,13,9,21,18,9,7,25,19,15,114,17,20,0.2,0.28,"20210923"
"6328",8,29,16,10,29,18,11,7,22,19,21,114,17,20,0.24,0.28,"20210923"
"6329",9,40,25,10,40,19,12,7,23,19,37,114,20,21,0.3,0.26,"20210923"
"6330",10,42,28,10,42,19,9,7,20,19,52,114,24,25,0.28,0.26,"20210923"
"6331",11,39,27,11,37,19,7,7,19,19,63,114,30,30,0.26,0.26,"20210923"
"6332",12,44,31,12,43,20,9,7,18,19,93,113,39,39,0.28,0.26,"20210923"
"6333",13,44,25,12,44,21,5,6,9,19,123,125,53,53,0.32,0.26,"20210923"
"6334",14,39,21,13,39,22,4,6,6,19,125,130,66,66,0.32,0.26,"20210923"
"6335",15,33,18,13,26,22,4,6,9,19,105,130,78,78,0.3,0.26,"20210923"
"6336",16,29,13,13,18,23,3,6,7,19,92,130,87,87,0.23,0.26,"20210923"
"6337",17,27,14,14,20,23,2,6,9,19,85,130,93,93,0.28,0.26,"20210923"
"6338",18,25,14,14,22,24,3,6,13,19,81,130,96,96,0.28,0.26,"20210923"
"6339",19,26,16,14,26,25,3,6,19,19,67,130,97,98,0.3,0.26,"20210923"
"6340",20,30,14,15,30,26,3,6,18,19,61,130,93,98,0.32,0.26,"20210923"
"6341",21,27,11,15,27,26,3,6,17,19,52,130,84,98,0.32,0.26,"20210923"
"6342",22,23,10,15,23,27,3,6,16,18,43,130,73,98,0.32,0.26,"20210923"
"6343",23,19,10,15,19,27,3,6,14,18,42,130,65,98,0.32,0.26,"20210923"
"6344",0,19,10,15,19,27,2,6,13,17,44,130,59,98,0.32,0.28,"20210924"
"6345",1,15,9,15,15,27,2,6,9,17,48,130,48,48,0.3,0.28,"20210924"
"6346",2,14,8,15,14,27,2,5,10,16,43,130,46,48,0.28,0.28,"20210924"
"6347",3,13,7,15,13,26,2,5,10,15,41,130,44,48,0.28,0.28,"20210924"
"6348",4,12,6,15,12,26,3,5,10,15,38,130,43,48,0.24,0.28,"20210924"
"6349",5,11,6,15,10,26,2,5,9,14,36,130,41,48,0.28,0.28,"20210924"
"6350",6,11,5,15,10,25,3,5,9,14,36,130,40,48,0.26,0.28,"20210924"
"6351",7,11,6,15,11,25,3,4,10,13,36,130,40,48,0.28,0.3,"20210924"
"6352",8,14,5,14,11,24,3,4,9,13,44,130,40,48,0.28,0.3,"20210924"
"6353",9,17,5,13,10,23,3,4,8,12,53,130,41,48,0.26,0.3,"20210924"
"6354",10,19,4,12,11,21,3,4,8,12,61,130,43,48,0.26,0.3,"20210924"
"6355",11,24,5,12,13,20,3,3,7,11,77,130,48,49,0.3,0.3,"20210924"
"6356",12,31,6,10,22,19,4,3,6,11,99,130,55,55,0.3,0.28,"20210924"
"6357",13,35,6,9,25,18,3,3,5,11,112,134,65,65,0.28,0.28,"20210924"
"6358",14,33,6,9,25,18,3,3,5,11,107,119,73,73,0.28,0.28,"20210924"
"6359",15,33,7,8,24,18,4,3,5,10,105,118,83,83,0.28,0.3,"20210924"
"6360",16,35,8,8,26,18,4,3,6,10,112,119,91,91,0.32,0.3,"20210924"
"6361",17,35,10,8,32,19,5,3,8,10,112,123,98,98,0.36,0.3,"20210924"
"6362",18,36,12,8,36,19,5,3,10,10,101,123,103,103,0.42,0.3,"20210924"
"6363",19,36,13,8,36,20,5,3,13,10,85,123,104,104,0.42,0.3,"20210924"
"6364",20,36,12,8,36,20,4,3,11,10,72,123,101,104,0.38,0.3,"20210924"
"6365",21,36,12,8,36,20,4,3,11,9,74,123,96,104,0.34,0.3,"20210924"
"6366",22,35,13,8,35,21,5,4,13,9,71,123,92,104,0.36,0.3,"20210924"
"6367",23,32,12,8,32,21,4,4,11,9,77,123,88,104,0.32,0.3,"20210924"
"6368",0,32,11,8,32,22,5,4,11,9,76,123,83,104,0.3,0.3,"20210925"
"6369",1,30,10,8,30,23,3,4,8,9,84,123,84,84,0.3,0.3,"20210925"
"6370",2,28,9,8,26,23,2,4,6,9,90,123,87,87,0.26,0.3,"20210925"
"6371",3,28,9,8,24,24,2,4,6,9,90,123,88,88,0.26,0.3,"20210925"
"6372",4,27,8,9,25,24,2,4,7,8,86,123,88,89,0.26,0.3,"20210925"
"6373",5,27,7,9,24,25,3,4,6,8,85,123,87,89,0.28,0.3,"20210925"
