"","hour","AQI","PM2.5","PM2.5_24h","PM10","PM10_24h","SO2","SO2_24h","NO2","NO2_24h","O3","O3_24h","O3_8h","O3_8h_24h","CO","CO_24h","date"
"6980",4,16,11,22,13,32,6,9,24,24,35,136,35,41,0.73,0.6,"20191029"
"6981",5,14,10,21,13,31,6,9,23,24,34,136,35,41,0.77,0.63,"20191029"
"6982",6,14,9,21,14,31,7,9,21,24,39,136,36,41,0.77,0.63,"20191029"
"6983",7,13,8,21,13,30,6,8,24,23,42,136,37,41,0.73,0.63,"20191029"
"6984",8,15,7,20,13,29,6,8,29,23,42,136,37,41,0.77,0.63,"20191029"
"6985",9,18,6,19,18,28,6,8,34,23,41,136,37,41,0.8,0.63,"20191029"
"6986",10,23,10,19,23,27,6,7,30,22,46,136,39,41,0.8,0.63,"20191029"
"6987",11,22,6,18,22,26,6,7,25,22,55,136,42,43,0.77,0.63,"20191029"
"6988",12,22,7,17,21,25,5,7,14,21,71,136,46,46,0.63,0.63,"20191029"
"6989",13,27,6,16,18,24,5,7,9,21,85,136,53,53,0.63,0.63,"20191029"
"6990",14,29,7,14,20,23,5,6,8,20,94,132,60,60,0.63,0.63,"20191029"
"6991",15,32,8,13,26,22,7,6,10,20,101,126,67,67,0.63,0.67,"20191029"
"6992",16,37,13,12,37,21,9,6,12,20,113,122,76,76,0.67,0.7,"20191029"
"6993",17,36,15,12,34,21,8,6,13,20,116,118,85,85,0.63,0.7,"20191029"
"6994",18,35,15,12,35,21,9,6,17,20,108,118,93,93,0.53,0.7,"20191029"
"6995",19,49,18,12,49,22,7,6,17,20,107,118,99,99,0.53,0.7,"20191029"
"6996",20,56,22,12,61,24,7,6,23,20,98,118,103,103,0.53,0.67,"20191029"
"6997",21,65,26,12,79,26,10,6,28,21,94,118,104,104,0.53,0.67,"20191029"
"6998",22,71,30,13,92,29,11,6,29,21,98,118,104,104,0.5,0.63,"20191029"
"6999",23,70,31,14,89,32,14,7,31,22,95,118,104,104,0.5,0.63,"20191029"
"7000",0,70,29,14,90,34,11,7,24,22,102,118,102,104,0.43,0.63,"20191030"
"7001",1,67,31,14,83,37,9,7,17,22,114,120,114,114,0.43,0.63,"20191030"
"7002",2,63,29,15,75,40,8,7,14,21,110,120,112,116,0.4,0.63,"20191030"
"7003",3,65,29,16,79,43,8,7,11,21,113,120,113,117,0.37,0.63,"20191030"
"7004",4,68,30,17,86,45,7,7,10,20,119,121,114,117,0.37,0.6,"20191030"
"7005",5,74,33,18,98,49,7,8,7,19,126,126,116,119,0.33,0.57,"20191030"
"7006",6,83,36,19,115,53,8,8,7,18,128,128,118,120,0.33,0.57,"20191030"
"7007",7,92,39,20,133,58,8,8,15,18,121,128,118,120,0.4,0.53,"20191030"
"7008",8,95,44,22,139,64,8,8,19,18,119,128,118,120,0.43,0.53,"20191030"
"7009",9,102,49,24,153,69,8,8,14,17,118,128,119,120,0.47,0.53,"20191030"
"7010",10,102,47,25,154,74,8,8,11,16,122,128,120,121,0.47,0.5,"20191030"
"7011",11,101,48,26,152,79,8,8,9,15,133,133,123,123,0.45,0.5,"20191030"
"7012",12,96,50,28,142,84,9,8,9,15,142,142,126,126,0.47,0.5,"20191030"
"7013",13,96,50,30,142,90,9,8,10,15,151,151,129,129,0.47,0.5,"20191030"
"7014",14,94,48,32,137,94,9,9,9,15,154,154,132,132,0.47,0.5,"20191030"
"7015",15,91,47,33,132,98,8,9,10,15,152,154,137,137,0.47,0.47,"20191030"
"7016",16,94,49,35,137,103,8,9,12,15,161,162,142,142,0.47,0.47,"20191030"
"7017",17,97,51,37,143,108,9,9,18,15,155,163,146,146,0.5,0.43,"20191030"
"7018",18,107,52,38,163,113,9,9,24,16,138,163,148,148,0.5,0.43,"20191030"
"7019",19,116,61,40,181,119,10,9,31,16,115,163,146,148,0.5,0.43,"20191030"
"7020",20,115,60,42,179,124,10,9,29,17,104,163,141,148,0.47,0.43,"20191030"
"7021",21,103,47,42,155,127,12,9,31,17,93,163,134,148,0.5,0.43,"20191030"
"7022",22,90,41,43,130,128,12,9,24,17,98,163,127,148,0.4,0.43,"20191030"
"7023",23,80,37,43,110,129,7,9,18,16,110,163,122,148,0.4,0.43,"20191030"
"7024",0,77,36,43,104,130,7,9,14,16,114,163,116,148,0.4,0.43,"20191031"
"7025",1,76,33,43,101,130,6,9,12,15,115,163,115,115,0.4,0.43,"20191031"
"7026",2,74,34,44,97,131,6,9,9,15,116,163,115,116,0.37,0.43,"20191031"
"7027",3,73,34,44,95,132,5,8,7,15,114,163,115,116,0.33,0.43,"20191031"
"7028",4,71,33,44,91,132,5,8,8,15,113,163,114,116,0.33,0.43,"20191031"
"7029",5,68,32,44,85,132,6,8,9,15,107,163,113,116,0.37,0.43,"20191031"
"7030",6,66,32,44,82,130,6,8,14,15,97,163,110,116,0.4,0.43,"20191031"
"7031",7,65,31,44,80,128,6,8,25,16,85,163,107,116,0.4,0.43,"20191031"
"7032",8,63,29,43,76,126,6,8,32,16,83,163,104,116,0.4,0.43,"20191031"
"7033",9,63,28,42,75,122,6,8,29,17,87,163,100,116,0.4,0.4,"20191031"
"7034",10,62,28,41,73,119,7,8,25,17,93,163,98,116,0.4,0.4,"20191031"
"7035",11,59,24,40,67,115,6,8,14,18,105,163,96,116,0.37,0.4,"20191031"
"7036",12,56,21,39,61,113,6,8,10,18,110,163,96,116,0.4,0.4,"20191031"
"7037",13,55,22,38,59,109,7,8,10,18,116,163,97,116,0.4,0.4,"20191031"
"7038",14,54,22,37,58,106,8,7,8,18,124,163,101,116,0.4,0.4,"20191031"
"7039",15,53,24,36,55,102,9,7,10,18,123,163,105,116,0.4,0.4,"20191031"
"7040",16,55,25,35,59,99,8,7,15,18,119,155,110,116,0.4,0.4,"20191031"
"7041",17,60,28,34,69,96,7,7,21,18,111,138,113,116,0.4,0.4,"20191031"
"7042",18,68,32,33,86,93,8,7,29,18,103,126,114,116,0.47,0.4,"20191031"
"7043",19,77,36,32,103,89,9,7,32,18,94,126,112,116,0.47,0.4,"20191031"
"7044",20,80,34,31,110,87,9,7,33,18,79,126,108,116,0.43,0.4,"20191031"
"7045",21,79,34,30,108,85,9,7,34,18,70,126,103,116,0.43,0.4,"20191031"
"7046",22,78,31,30,105,84,11,7,38,19,63,126,95,116,0.4,0.4,"20191031"
"7047",23,76,32,30,101,83,11,7,40,20,57,126,87,116,0.4,0.4,"20191031"
"7048",0,69,29,30,88,82,12,7,30,21,65,126,81,114,0.37,0.4,"20191101"
"7049",1,64,22,29,77,82,13,8,28,21,65,126,65,65,0.37,0.4,"20191101"
"7050",2,60,23,29,69,81,11,8,22,22,74,126,70,71,0.33,0.4,"20191101"
"7051",3,53,19,28,56,79,7,8,13,22,85,126,75,75,0.3,0.4,"20191101"
"7052",4,43,17,27,43,77,5,8,11,22,83,126,77,77,0.27,0.4,"20191101"
"7053",5,40,15,26,40,75,5,8,12,22,84,126,78,78,0.27,0.4,"20191101"
"7054",6,39,16,26,39,73,6,8,13,22,79,126,78,78,0.3,0.4,"20191101"
"7055",7,40,17,25,40,72,5,8,27,22,63,126,76,78,0.3,0.4,"20191101"
"7056",8,38,16,25,38,70,6,8,30,22,65,126,75,78,0.33,0.4,"20191101"
"7057",9,47,16,24,47,69,6,8,21,22,82,126,77,79,0.3,0.4,"20191101"
"7058",10,54,17,24,58,68,9,8,19,22,87,126,79,80,0.27,0.4,"20191101"
"7059",11,59,18,24,67,68,11,9,21,22,91,126,79,80,0.27,0.4,"20191101"
"7060",12,62,18,23,73,69,9,9,15,22,105,126,82,82,0.27,0.37,"20191101"
"7061",13,62,18,23,73,69,9,9,11,22,124,131,87,87,0.27,0.33,"20191101"
"7062",14,60,22,23,70,70,8,9,9,22,139,139,95,95,0.2,0.33,"20191101"
"7063",15,61,23,23,71,70,7,9,9,22,138,139,104,104,0.37,0.33,"20191101"
"7064",16,61,23,23,72,71,7,9,12,22,133,139,112,112,0.3,0.33,"20191101"
"7065",17,61,22,23,71,71,6,8,14,22,121,139,117,117,0.3,0.33,"20191101"
"7066",18,61,21,23,71,70,6,8,17,21,104,139,119,119,0.33,0.3,"20191101"
"7067",19,61,23,22,72,69,6,8,23,21,91,139,119,120,0.43,0.3,"20191101"
"7068",20,64,23,22,78,68,8,8,23,20,86,139,117,120,0.43,0.3,"20191101"
"7069",21,61,21,21,71,66,8,8,23,20,84,139,112,120,0.43,0.3,"20191101"
"7070",22,56,20,20,62,64,7,8,23,19,81,139,105,120,0.37,0.3,"20191101"
"7071",23,53,17,20,55,63,6,7,20,18,84,139,98,120,0.33,0.3,"20191101"
"7072",0,46,16,19,46,61,7,7,17,18,88,139,92,120,0.33,0.3,"20191102"
"7073",1,39,17,19,39,59,9,7,15,17,89,139,89,89,0.3,0.3,"20191102"
"7074",2,34,15,19,34,58,6,7,12,17,89,139,89,90,0.27,0.3,"20191102"
"7075",3,29,11,18,26,57,4,7,7,17,93,139,91,91,0.23,0.3,"20191102"
"7076",4,28,11,18,25,56,4,7,7,17,91,139,90,91,0.23,0.3,"20191102"
"7077",5,28,10,18,21,55,5,7,7,17,89,139,90,91,0.23,0.3,"20191102"
"7078",6,26,13,18,24,54,4,7,12,16,84,139,89,91,0.23,0.3,"20191102"
"7079",7,27,13,18,27,54,4,6,27,16,66,139,86,91,0.27,0.3,"20191102"
"7080",8,38,18,18,38,54,5,6,35,17,58,139,83,91,0.33,0.3,"20191102"
"7081",9,39,15,18,39,54,4,6,21,17,74,139,80,91,0.3,0.3,"20191102"
"7082",10,32,12,18,32,52,4,6,11,16,85,139,80,91,0.3,0.3,"20191102"
"7083",11,29,11,17,29,51,4,6,7,16,88,139,79,91,0.3,0.3,"20191102"
"7084",12,31,12,17,31,49,6,6,6,15,96,139,80,91,0.3,0.3,"20191102"
"7085",13,38,16,17,38,48,6,6,6,15,106,139,82,91,0.3,0.3,"20191102"
"7086",14,39,17,16,39,46,7,6,4,15,112,138,86,91,0.27,0.33,"20191102"
"7087",15,43,20,16,43,45,6,6,6,15,122,133,93,93,0.3,0.3,"20191102"
"7088",16,47,18,16,47,44,7,6,6,15,118,125,100,100,0.3,0.3,"20191102"
"7089",17,51,21,16,51,43,6,6,9,14,111,125,105,105,0.27,0.3,"20191102"
"7090",18,52,24,16,54,43,7,6,13,14,94,125,106,106,0.4,0.3,"20191102"
"7091",19,52,24,16,53,42,7,6,14,14,92,125,106,106,0.45,0.3,"20191102"
"7092",20,53,17,16,55,41,4,6,17,14,79,125,104,106,0.4,0.3,"20191102"
"7093",21,54,19,16,57,40,6,6,23,14,71,125,100,106,0.45,0.3,"20191102"
"7094",22,55,21,16,60,40,8,6,25,14,65,125,94,106,0.45,0.3,"20191102"
"7095",23,56,24,17,61,40,12,6,32,14,62,125,86,106,0.43,0.3,"20191102"
"7096",0,55,26,17,60,41,11,6,24,14,68,125,80,106,0.33,0.3,"20191103"
"7097",1,56,25,17,62,42,12,6,25,15,64,125,64,64,0.33,0.3,"20191103"
"7098",2,55,25,17,60,43,12,6,28,16,61,125,63,65,0.33,0.3,"20191103"
"7099",3,54,25,18,58,44,9,7,25,16,63,125,63,65,0.33,0.3,"20191103"
"7100",4,54,26,19,57,46,6,7,22,17,65,125,63,66,0.3,0.3,"20191103"
"7101",5,54,27,19,58,47,6,7,23,18,62,125,63,66,0.3,0.3,"20191103"
"7102",6,54,28,20,57,48,6,7,27,18,54,125,62,66,0.33,0.3,"20191103"
"7103",7,52,27,21,54,50,5,7,29,18,56,125,61,66,0.3,0.33,"20191103"
"7104",8,54,27,21,58,51,5,7,31,18,63,125,61,66,0.33,0.33,"20191103"
"7105",9,55,27,22,59,51,5,7,21,18,78,125,63,67,0.33,0.33,"20191103"
"7106",10,55,23,22,59,53,5,7,13,18,93,125,67,68,0.33,0.33,"20191103"
"7107",11,55,24,23,59,54,6,7,11,18,102,125,72,72,0.4,0.33,"20191103"
"7108",12,57,26,23,64,55,7,7,12,19,109,125,77,77,0.33,0.33,"20191103"
"7109",13,59,30,24,67,56,7,7,9,19,132,132,86,86,0.33,0.33,"20191103"
"7110",14,57,33,24,63,57,7,7,8,19,156,156,99,99,0.4,0.33,"20191103"
"7111",15,64,35,25,77,59,7,7,9,19,161,165,112,112,0.4,0.33,"20191103"
"7112",16,72,40,26,93,61,7,7,9,19,164,166,124,124,0.47,0.33,"20191103"
"7113",17,72,47,27,93,63,8,7,12,19,165,167,136,136,0.47,0.33,"20191103"
"7114",18,76,47,28,101,64,8,7,14,19,152,167,143,143,0.47,0.33,"20191103"
"7115",19,79,47,29,108,67,7,7,18,19,137,167,147,147,0.53,0.33,"20191103"
"7116",20,84,47,30,118,69,6,7,21,20,122,167,149,149,0.53,0.4,"20191103"
"7117",21,86,48,31,122,72,7,7,22,20,114,167,146,149,0.57,0.4,"20191103"
"7118",22,87,46,32,123,75,8,7,20,19,112,167,141,149,0.57,0.4,"20191103"
"7119",23,85,47,33,120,77,9,7,17,19,113,167,135,149,0.53,0.4,"20191103"
"7120",0,79,43,34,108,79,8,7,13,18,115,167,129,149,0.47,0.4,"20191104"
"7121",1,79,42,35,107,81,10,7,13,18,108,167,108,108,0.47,0.4,"20191104"
"7122",2,77,48,36,103,83,13,7,16,17,101,167,105,108,0.5,0.4,"20191104"
"7123",3,76,49,37,102,84,13,7,13,17,99,167,103,108,0.5,0.4,"20191104"
"7124",4,67,40,38,84,85,10,7,12,16,93,167,100,108,0.43,0.43,"20191104"
"7125",5,59,31,38,67,86,6,7,9,16,95,167,99,108,0.37,0.43,"20191104"
"7126",6,58,28,38,66,86,5,7,8,15,97,167,99,108,0.4,0.43,"20191104"
"7127",7,54,24,37,58,87,5,7,12,14,91,167,98,108,0.43,0.43,"20191104"
"7128",8,51,23,37,52,86,4,7,18,14,87,167,97,108,0.47,0.43,"20191104"
"7129",9,50,20,37,50,86,5,8,13,13,93,167,94,108,0.43,0.43,"20191104"
"7130",10,53,21,37,55,85,5,8,9,13,103,167,95,108,0.43,0.43,"20191104"
"7131",11,54,23,37,57,85,7,8,8,13,111,167,96,108,0.47,0.43,"20191104"
"7132",12,56,25,37,61,85,7,7,8,13,122,167,100,108,0.47,0.43,"20191104"
"7133",13,55,28,37,59,86,7,7,7,13,134,167,105,108,0.47,0.47,"20191104"
"7134",14,57,29,36,64,86,7,7,7,12,140,167,110,111,0.47,0.47,"20191104"
"7135",15,63,35,36,75,85,7,8,9,12,157,169,119,119,0.53,0.5,"20191104"
"7136",16,70,37,36,90,85,7,7,13,13,160,168,127,127,0.57,0.5,"20191104"
"7137",17,73,38,36,95,85,7,7,16,13,142,166,134,134,0.57,0.5,"20191104"
"7138",18,82,35,36,113,86,7,7,18,13,126,166,136,136,0.53,0.5,"20191104"
"7139",19,79,28,35,107,86,7,7,20,13,107,166,136,136,0.5,0.47,"20191104"
"7140",20,71,24,34,92,85,8,7,20,13,101,166,133,136,0.47,0.47,"20191104"
"7141",21,69,22,33,88,83,7,7,17,13,102,166,129,136,0.47,0.47,"20191104"
"7142",22,66,19,32,82,81,7,7,15,13,101,166,125,136,0.4,0.47,"20191104"
"7143",23,56,17,30,61,79,7,7,14,13,106,166,118,136,0.43,0.47,"20191104"
"7144",0,50,19,29,50,76,6,7,9,12,108,166,112,136,0.43,0.47,"20191105"
"7145",1,42,20,28,42,74,5,7,7,12,116,166,116,116,0.43,0.47,"20191105"
"7146",2,38,20,27,38,71,5,7,7,12,112,166,114,116,0.43,0.47,"20191105"
"7147",3,39,21,26,39,69,4,6,7,12,109,166,112,116,0.43,0.47,"20191105"
"7148",4,40,22,25,40,67,4,6,6,12,112,166,112,116,0.47,0.47,"20191105"
"7149",5,41,22,25,41,66,4,6,6,12,110,166,112,116,0.47,0.47,"20191105"
"7150",6,39,22,25,39,65,4,6,8,12,103,166,110,116,0.47,0.47,"20191105"
"7151",7,38,22,25,38,64,5,6,17,12,93,166,108,116,0.53,0.47,"20191105"
"7152",8,43,24,25,43,63,5,6,19,12,95,166,107,116,0.57,0.47,"20191105"
"7153",9,44,23,25,44,63,4,6,10,12,108,166,106,116,0.53,0.47,"20191105"
"7154",10,49,24,25,49,63,4,6,9,12,114,166,106,116,0.53,0.47,"20191105"
"7155",11,52,25,25,53,63,6,6,9,12,120,166,107,116,0.57,0.47,"20191105"
"7156",12,51,25,25,52,62,6,6,9,12,127,166,109,116,0.57,0.47,"20191105"
"7157",13,53,24,25,55,62,7,6,8,12,136,166,112,116,0.57,0.5,"20191105"
"7158",15,58,29,25,66,62,6,6,7,12,147,160,124,124,0.5,0.5,"20191105"
"7159",16,63,34,24,76,61,6,6,11,12,149,151,131,131,0.5,0.53,"20191105"
"7160",17,69,40,24,88,61,6,6,16,12,139,151,135,135,0.53,0.53,"20191105"
"7161",18,77,40,24,104,60,5,5,17,11,127,151,136,136,0.57,0.53,"20191105"
"7162",19,78,41,25,105,60,5,5,16,11,124,151,137,137,0.57,0.53,"20191105"
"7163",20,69,36,25,88,60,6,5,15,11,119,151,136,137,0.57,0.53,"20191105"
"7164",21,67,34,26,83,60,5,5,15,11,115,151,133,137,0.53,0.53,"20191105"
"7165",22,61,31,27,71,59,7,5,14,11,120,151,130,137,0.5,0.53,"20191105"
"7166",23,57,27,27,64,59,7,5,18,11,114,151,126,137,0.5,0.53,"20191105"
"7167",0,51,25,27,51,59,7,5,12,11,120,151,122,137,0.47,0.53,"20191106"
"7168",1,49,27,27,49,60,5,5,9,11,127,151,127,127,0.47,0.53,"20191106"
"7169",2,43,25,27,43,60,4,5,8,11,123,151,125,127,0.43,0.53,"20191106"
"7170",3,39,23,28,39,60,4,5,5,11,125,151,125,127,0.43,0.53,"20191106"
"7171",4,37,22,28,36,60,4,5,4,11,119,151,124,127,0.43,0.53,"20191106"
"7172",5,37,20,27,31,60,5,5,5,11,119,151,123,127,0.43,0.53,"20191106"
"7173",6,37,20,27,34,59,4,5,6,11,117,151,122,127,0.43,0.53,"20191106"
"7174",7,35,20,27,35,59,4,5,12,11,108,151,120,127,0.43,0.53,"20191106"
"7175",8,36,18,27,36,59,4,5,19,11,101,151,118,127,0.43,0.53,"20191106"
"7176",9,42,17,27,42,59,4,5,15,11,105,151,115,127,0.47,0.5,"20191106"
"7177",10,42,17,27,42,59,5,5,12,11,110,151,113,127,0.43,0.5,"20191106"
"7178",11,45,16,26,45,58,4,5,9,11,112,151,111,127,0.43,0.5,"20191106"
"7179",12,41,19,26,41,58,5,5,7,11,121,151,112,127,0.5,0.47,"20191106"
"7180",13,41,19,26,41,57,5,5,7,11,125,151,112,127,0.53,0.47,"20191106"
"7181",14,47,22,26,47,57,6,5,6,11,138,151,115,127,0.5,0.47,"20191106"
"7182",15,46,22,26,45,56,6,5,7,11,147,149,120,127,0.53,0.47,"20191106"
"7183",16,51,23,25,51,55,6,5,8,11,146,148,125,128,0.53,0.47,"20191106"
"7184",17,52,24,24,53,53,7,5,12,11,137,148,129,131,0.57,0.47,"20191106"
"7185",18,51,24,24,51,51,7,5,17,11,117,148,130,132,0.57,0.47,"20191106"
"7186",19,48,23,23,48,49,6,5,18,11,107,148,129,132,0.57,0.47,"20191106"
"7187",20,49,24,23,49,47,5,5,22,11,97,148,127,132,0.57,0.5,"20191106"
"7188",21,51,23,22,51,46,5,5,24,11,91,148,122,132,0.57,0.5,"20191106"
"7189",22,52,22,22,53,45,6,5,23,12,87,148,116,132,0.53,0.5,"20191106"
"7190",23,51,22,22,51,44,9,5,27,12,83,148,108,132,0.53,0.5,"20191106"
"7191",0,42,21,21,42,44,8,5,24,13,86,148,101,130,0.5,0.5,"20191107"
"7192",1,39,20,21,39,44,6,6,18,13,88,148,88,88,0.53,0.5,"20191107"
"7193",2,38,22,21,38,43,5,6,17,13,85,148,87,88,0.53,0.5,"20191107"
"7194",3,38,23,21,38,43,5,6,19,14,80,148,85,88,0.53,0.5,"20191107"
"7195",4,42,26,21,42,43,4,6,23,15,74,148,82,88,0.57,0.5,"20191107"
"7196",5,42,25,22,42,44,5,6,28,16,68,148,79,88,0.57,0.5,"20191107"
"7197",6,45,28,22,45,44,8,6,46,17,49,148,74,88,0.6,0.5,"20191107"
"7198",7,52,32,22,54,45,10,6,52,19,42,148,69,88,0.7,0.53,"20191107"
"7199",8,53,32,23,56,46,11,6,46,20,50,148,67,88,0.7,0.57,"20191107"
"7200",9,53,31,23,56,47,11,7,35,21,71,148,65,88,0.7,0.57,"20191107"
"7201",10,52,27,24,53,47,5,7,29,22,85,148,65,88,0.63,0.57,"20191107"
"7202",11,44,19,24,44,47,4,7,14,22,100,148,68,88,0.53,0.57,"20191107"
"7203",12,34,16,24,34,47,5,7,7,22,108,148,72,88,0.53,0.57,"20191107"
"7204",13,37,17,24,32,46,5,7,6,22,118,148,78,88,0.53,0.57,"20191107"
"7205",14,39,20,24,38,46,5,7,7,22,124,148,87,91,0.53,0.57,"20191107"
"7206",15,47,19,23,47,46,5,6,8,22,119,146,97,97,0.5,0.57,"20191107"
"7207",16,50,20,23,50,46,5,6,10,22,122,137,106,106,0.53,0.57,"20191107"
"7208",17,53,21,23,56,46,5,6,14,22,110,125,111,111,0.65,0.57,"20191107"
"7209",18,54,22,23,57,46,5,6,17,22,98,125,113,113,0.57,0.53,"20191107"
"7210",19,55,23,23,60,46,4,6,16,22,91,125,112,113,0.57,0.53,"20191107"
"7211",20,54,23,23,57,47,5,6,18,22,86,125,109,113,0.53,0.53,"20191107"
"7212",21,51,21,23,51,47,6,6,19,22,83,125,105,113,0.5,0.53,"20191107"
"7213",22,48,20,23,48,47,6,6,16,22,88,125,100,113,0.5,0.53,"20191107"
"7214",23,46,22,23,46,47,8,6,20,21,82,125,95,113,0.53,0.53,"20191107"
"7215",0,46,25,23,46,47,7,6,16,21,84,125,90,113,0.53,0.57,"20191108"
"7216",1,44,31,23,39,47,7,6,12,21,89,125,89,89,0.53,0.57,"20191108"
"7217",2,44,31,24,36,47,8,6,12,20,91,125,90,90,0.53,0.57,"20191108"
"7218",3,36,25,24,36,47,5,6,8,20,98,125,93,93,0.47,0.57,"20191108"
"7219",4,40,26,24,40,47,4,6,8,19,94,125,93,93,0.53,0.57,"20191108"
"7220",5,41,29,24,38,46,5,6,10,19,88,125,92,93,0.53,0.57,"20191108"
"7221",6,41,29,24,35,46,5,6,8,17,87,125,91,93,0.53,0.57,"20191108"
"7222",7,39,27,24,33,45,5,6,15,16,83,125,90,93,0.6,0.57,"20191108"
"7223",8,36,25,24,31,44,4,5,21,14,73,125,88,93,0.57,0.57,"20191108"
"7224",9,36,23,23,36,43,4,5,15,14,84,125,87,93,0.6,0.53,"20191108"
"7225",10,37,20,23,37,43,4,5,9,13,96,125,88,93,0.5,0.53,"20191108"
"7226",11,36,19,23,36,42,5,5,6,12,105,125,89,93,0.53,0.53,"20191108"
"7227",12,37,18,23,37,42,5,5,6,12,112,125,91,94,0.53,0.53,"20191108"
"7228",13,39,20,23,37,42,6,5,6,12,126,127,96,96,0.53,0.53,"20191108"
"7229",14,45,24,24,45,43,5,5,5,12,130,132,101,101,0.57,0.53,"20191108"
"7230",15,49,26,24,49,43,6,5,7,12,138,138,108,108,0.6,0.53,"20191108"
"7231",16,51,27,24,51,43,5,5,11,12,149,146,116,116,0.63,0.53,"20191108"
"7232",17,51,30,24,52,43,7,5,11,12,134,146,122,122,0.67,0.53,"20191108"
"7233",18,52,29,25,54,43,5,5,14,12,122,146,126,126,0.7,0.53,"20191108"
"7234",19,56,28,25,61,43,5,5,15,12,116,146,127,127,0.55,0.53,"20191108"
"7235",20,58,28,25,66,43,5,5,14,12,113,146,127,127,0.53,0.53,"20191108"
"7236",21,56,30,26,62,44,5,5,15,12,112,146,126,127,0.53,0.57,"20191108"
"7237",22,53,26,26,56,44,7,5,18,12,102,146,122,127,0.57,0.57,"20191108"
"7238",23,49,23,26,49,44,8,5,14,11,103,146,117,127,0.5,0.57,"20191108"
"7239",0,43,21,26,43,44,7,5,14,11,104,146,113,127,0.47,0.57,"20191109"
"7240",1,39,23,25,39,44,6,5,12,11,107,146,107,107,0.43,0.53,"20191109"
"7241",2,34,22,25,34,44,5,5,9,11,109,146,108,109,0.43,0.53,"20191109"
"7242",3,35,23,25,35,44,5,5,10,11,105,146,107,109,0.43,0.53,"20191109"
"7243",4,39,24,25,39,44,4,5,6,11,108,146,107,109,0.43,0.53,"20191109"
"7244",5,42,26,25,42,44,5,5,7,11,104,146,107,109,0.43,0.53,"20191109"
"7245",6,55,39,25,48,45,4,5,9,11,105,146,106,109,0.47,0.53,"20191109"
"7246",7,54,38,25,47,45,5,5,13,11,95,146,105,109,0.47,0.5,"20191109"
"7247",8,46,32,26,45,46,6,5,16,11,93,146,103,109,0.53,0.5,"20191109"
"7248",9,44,26,26,44,46,4,5,11,11,96,146,102,109,0.53,0.5,"20191109"
"7249",10,45,27,26,45,46,5,5,8,11,101,146,101,109,0.5,0.53,"20191109"
"7250",11,51,31,27,52,47,7,6,10,11,111,146,102,109,0.53,0.53,"20191109"
"7251",13,55,29,28,59,49,7,6,6,11,140,147,108,110,0.5,0.53,"20191109"
"7252",14,58,28,28,66,50,7,5,5,11,155,155,114,114,0.47,0.53,"20191109"
"7253",15,59,29,28,68,51,7,6,7,11,156,157,122,122,0.47,0.53,"20191109"
"7254",16,61,29,28,71,52,6,6,11,11,150,157,129,129,0.47,0.53,"20191109"
"7255",17,65,30,28,79,52,6,6,14,11,143,157,135,135,0.47,0.53,"20191109"
"7256",18,64,28,28,77,54,6,6,17,11,128,157,138,138,0.47,0.5,"20191109"
"7257",19,64,26,28,78,54,6,6,18,11,112,157,139,139,0.47,0.47,"20191109"
"7258",20,61,26,28,72,54,6,6,20,12,104,157,136,139,0.43,0.47,"20191109"
"7259",21,61,26,28,71,55,7,6,22,12,98,157,131,139,0.47,0.47,"20191109"
"7260",22,56,26,27,62,55,9,6,22,12,97,157,123,139,0.5,0.47,"20191109"
"7261",23,53,23,27,56,56,9,6,18,13,101,157,117,139,0.43,0.47,"20191109"
"7262",0,51,23,28,51,56,10,6,16,13,102,157,110,139,0.43,0.47,"20191110"
"7263",1,40,19,27,40,56,7,6,12,12,104,157,104,104,0.37,0.47,"20191110"
"7264",2,35,17,27,35,56,6,6,8,12,108,157,106,106,0.37,0.47,"20191110"
"7265",3,29,17,27,29,56,4,6,15,13,94,157,102,106,0.37,0.47,"20191110"
"7266",4,36,21,27,36,55,6,6,26,13,80,157,96,106,0.4,0.47,"20191110"
"7267",5,46,25,27,46,56,6,6,28,14,77,157,93,106,0.4,0.47,"20191110"
"7268",6,46,26,26,46,56,7,7,39,15,66,157,88,106,0.43,0.47,"20191110"
"7269",7,44,24,26,44,56,6,7,44,17,62,157,84,106,0.4,0.47,"20191110"
"7270",8,46,24,25,46,56,7,7,50,18,55,157,81,106,0.43,0.47,"20191110"
"7271",9,44,20,25,44,56,6,7,34,19,75,157,77,106,0.43,0.47,"20191110"
"7272",10,38,15,25,38,55,5,7,17,19,88,157,75,106,0.33,0.47,"20191110"
"7273",11,36,13,24,36,55,5,7,13,20,93,157,75,106,0.37,0.43,"20191110"
"7274",12,32,12,23,31,53,5,7,9,20,102,157,77,106,0.33,0.43,"20191110"
"7275",13,36,13,22,36,52,7,7,6,20,109,157,81,106,0.37,0.43,"20191110"
"7276",14,39,13,22,39,51,7,6,8,20,119,156,88,106,0.37,0.43,"20191110"
"7277",15,40,14,21,40,50,7,6,9,20,128,150,96,106,0.37,0.4,"20191110"
"7278",16,42,14,20,34,48,6,6,8,20,133,143,106,108,0.37,0.4,"20191110"
"7279",17,39,12,20,31,47,5,6,9,19,125,134,112,112,0.37,0.4,"20191110"
"7280",18,37,14,19,31,45,5,6,12,19,117,134,116,116,0.37,0.37,"20191110"
"7281",19,43,15,19,43,43,5,6,21,19,102,134,117,117,0.47,0.37,"20191110"
